"msepick2" "msearim2" "msearims2" "msearimsp12"
"398" 28351.5071482473 1804.77340167411 12457.2326097103 11055.272425702
"399" 31854.6250832403 5196.17340183568 12469.4885079634 13805.606154101
"400" 25040.6144193087 7738.85227856543 9524.95994752531 10293.3022158352
"401" 23678.9620274209 22724.9122049833 11560.7380382239 11542.8550806662
"402" 18699.9894698383 20667.1821062903 8404.17196718892 7451.85963501173
"403" 14956.4612723964 21003.7825875702 3738.64721222022 3972.03916684722
"404" 15827.6499462827 17945.7361367854 9229.5524412732 9853.29111642761
"405" 14572.5952514975 14324.9277894734 11641.0928683247 5023.19457088715
"406" 16353.7680607613 11115.2494623932 5247.52031074513 6190.44218978271
"407" 20489.0307487566 9649.67937886588 6257.43490173516 8691.77046061856
"408" 19402.9590982839 10930.8645505899 6058.81114720863 6939.22525677466
"409" 29861.1219801587 6075.86408805696 7622.68165888525 9566.14578325726
"410" 19030.6882564726 10708.3743905646 9146.2648206049 8076.40054043697
"411" 22225.1445746281 7775.16270607543 9486.3475714589 9038.92214529715
"412" 19920.1368494996 6541.79995482085 4881.84229706233 6239.18038087925
"413" 20158.4394940397 4691.79623703513 4636.51154830268 5661.43361829281
"414" 16607.1235829548 4896.3301951948 6524.70569483054 9202.49474294125
"415" 26622.4013085113 5229.69326058621 9788.37527127477 11668.1017091109
"416" 17482.5653491987 6882.76245060536 13515.0443121218 9770.72500943478
"417" 7977.53363855008 7474.332157111 11740.1620826125 8167.60748047759
"418" 12905.2557414584 1086.07625425948 8494.50807725623 5656.71552348131
"419" 14088.4865038918 1285.48890697564 7325.97580444411 6103.31324442997
"420" 12035.6398511989 2340.45016060253 14833.0952155434 9891.19099599235
"421" 6161.8866209584 4111.03012727365 11058.3251125329 7803.07389028219
"422" 12549.8218163301 6397.27800799472 8651.70107601387 4934.00781392359
"423" 9081.86227826285 14652.4858025972 6536.3191475202 6543.06412552999
"424" 7825.21016189381 13318.286171072 2378.30675808707 4257.53452600249
"425" 11124.596538284 14071.4373673329 3363.09132703767 3896.4199698738
"426" 13439.7514730041 16816.3098595837 2645.50116345603 3099.69599201599
"427" 7971.90341281109 9584.11288875591 1269.13409282089 2022.62229146063
"428" 5034.61673178533 5020.41525950288 852.154198013823 1804.17307643821
"429" 8683.38308369637 3214.99900792595 602.661608819398 1459.74143704786
"430" 13973.0456059551 3445.77699517834 2329.68699857365 3638.12371729083
"431" 9501.66148409565 4734.2654731082 2792.86111309358 4126.87777884775
"432" 15623.1440656846 6205.0361727208 5819.30776373514 5562.3429415762
"433" 17788.4516760397 4438.89122156942 4344.37260375558 4516.91239187604
"434" 8710.15578634433 2814.18094618591 2482.96420735306 1968.11975845581
"435" 10755.4964975508 2540.14164663108 2637.29796660505 2167.29947876569
"436" 12752.314141664 2935.17178868063 2673.35383103202 2699.51987899976
"437" 8559.83048667726 4468.77241709787 862.965265464793 1337.36869286863
"438" 6539.22191495851 1222.93291216517 990.549720215799 2274.08396042916
"439" 13580.885176009 858.27367130139 1824.0484406057 3880.30601843044
"440" 15905.3135107086 560.477404576158 725.260385718596 2177.35914742476
"441" 6897.3401784317 598.015017953905 319.72951307559 920.562947492082
"442" 5378.93905012211 505.325918284905 900.299218915844 777.042429334331
"443" 6922.2390104776 451.85984735039 683.047457432691 1062.70135286556
"444" 2759.24362502162 458.485913416245 793.877306815999 755.046224581851
"445" 5645.31838582917 742.453008759 733.58982250602 1204.22334149761
"446" 14263.9569429022 889.632329372548 735.807888228341 1889.47858271427
"447" 15043.2261280531 938.597366096086 1251.59418776515 2783.08339703697
"448" 13397.785366328 1033.19482790778 1257.82453659095 3136.10967034775
"449" 5843.49171642995 1806.13497952409 1625.77814847179 1350.70995224539
"450" 5039.35098018377 1173.13286907286 2137.30559371981 1779.40590402593
"451" 3356.09748857335 829.124952282536 453.327182111723 1379.26648356294
"452" 7101.52081959735 451.751315696413 621.393144840057 1583.83265874126
"453" 12498.0087075171 484.271141406454 1128.68120303417 2210.43605445672
"454" 14601.5445499306 636.219857122179 778.898017173076 1627.26414163577
"455" 14663.6727445203 412.21923842034 1362.21227629251 2234.53779718839
"456" 13924.7767593727 960.696185298275 2838.39627046558 2749.09093693848
"457" 13122.6461002592 2045.6071572258 4817.58105382333 3960.89464285232
"458" 12970.1337077289 2737.37702021632 4881.05600842158 5037.83345935087
"459" 12169.2252643461 4718.50278316342 5398.10619801046 4245.39847738005
"460" 13067.1998490003 4324.89994578889 2705.37799889967 2763.67309015574
"461" 13229.2633850623 4505.90240945016 2640.49690545698 2304.06074061855
"462" 7307.42405690197 34247.1927182058 4637.16138703386 5393.40308580438
"463" 4758.72477415324 52519.5825817285 6731.53957167181 8003.62620755961
"464" 2357.83110792423 83014.1296711902 6450.07201120167 7595.66825320433
"465" 2146.42848601366 103483.829673037 6487.92224544805 8309.82619184715
"466" 4071.05333932275 99992.0647470833 3511.20186028277 6730.87584556644
"467" 8990.14845533007 105419.212555185 2519.46270115052 3816.32667047956
"468" 11576.5367743903 105455.265671876 1750.27092938484 1918.66189217954
"469" 6595.77306115217 44963.3738444059 1498.23131736981 2160.55812737618
"470" 2939.46636026111 48876.3794739815 1795.60899912548 2167.06955590165
"471" 5264.02689813245 73760.0527152573 4825.81433205069 5240.21966167178
"472" 8948.46995319088 108823.988415721 6968.0153367324 7512.31509772934
"473" 9953.86485399187 124086.031788532 9565.14691489405 8114.07994778029
"474" 11722.5015253432 98628.9776963128 6446.67400404149 5617.11498359075
"475" 12673.3843558564 86021.7924995631 5486.44321292803 3019.35283361638
"476" 12829.0686164502 138172.318146858 7055.18993250315 7427.10744171906
"477" 9157.4705293536 240296.582838378 17267.3031353816 16752.5075020612
"478" 7472.32737960335 107060.007453902 13049.0540894296 12381.5534019287
"479" 4797.95577323852 96630.4763011528 10421.7326417523 9775.76924168216
"480" 3793.30415850261 89776.7309990748 8838.27593546141 7147.03349033618
"481" 6931.76980672064 91219.5044096295 7498.23686545435 4691.30553773212
"482" 9597.32715270054 51564.1447956044 5739.57924210717 3575.87134140533
"483" 18981.3954478222 14399.6343089558 21127.7404063026 15579.1768077433
"484" 19723.8241030494 18971.5408603392 22560.9053806673 17700.5143451582
"485" 19740.0120206826 42392.8917905505 19376.2262593654 15666.7381013133
"486" 37623.129370488 46172.2897696919 34515.4504915899 27608.2044014887
"487" 29804.7785473925 46896.7489540251 27179.4249068278 22086.4180737142
"488" 31818.992126928 42180.4371624339 19516.2704303795 19704.4549942294
"489" 30888.8749709433 26107.3813411489 17430.4097496717 18132.6250427004
"490" 11837.003358309 43966.0723961849 5225.27618286703 6863.02031452885
"491" 3592.04859122801 81196.7721427886 7948.05707371227 9557.13241660951
"492" 1943.50080591245 39243.4921943606 16695.0246228156 15661.9920306386
"493" 569.640417108497 71246.1381897589 18996.4349634663 15071.089021899
"494" 497.059674176672 77608.8494214782 12308.3056277045 13419.8671646602
"495" 6161.51632581684 77772.7517253856 13243.6005380351 11972.5306222175
"496" 10912.3371465699 60639.2942879183 11065.0821365098 8224.54901214163
"497" 6076.60730092561 59404.5054538293 3893.08546865017 2898.60784324796
"498" 2874.15168729758 34331.5713795511 2361.37863548623 2196.56442590829
"499" 1878.16832169765 16565.6123907422 4754.64668650567 3796.70346396678
"500" 8170.1552330041 32057.9954521621 7067.3754174666 3174.31704328075
"501" 12071.2930264574 49886.1815981148 3794.33529348873 2420.39185476834
"502" 12649.1405429579 43053.419152781 676.847918908335 686.991919249016
"503" 12076.3864963666 36367.2318104806 956.285773507158 550.366842617749
"504" 5550.53963038603 48057.2764504224 832.770007542949 435.091476639664
"505" 4693.40131601913 47865.086838592 1216.56149002134 1608.69538154739
"506" 4036.4420519949 34698.0665909757 2201.50034083159 2291.99783588856
"507" 4043.3159993202 19436.4292615488 2821.54996339556 2660.36612511128
"508" 3896.34925791602 30620.6935115081 3742.43569081057 3577.83077216145
"509" 10717.3976749449 36431.1016201361 2910.51649571706 3441.55519390393
"510" 13562.8610550241 42631.1157389979 2357.19887339724 2247.02508230241
"511" 6496.62444832991 33923.7932029277 1221.02642166797 1103.6966930641
"512" 4929.24057819123 31051.5264668393 456.834865705607 497.258107621125
"513" 2751.36204853906 27333.1427251517 1813.63986915519 2725.46905554308
"514" 1949.93190264863 25951.4312497856 1908.46122609814 2592.69511129755
"515" 3015.23844088939 34069.7104400908 2444.62555462884 3192.00852446138
"516" 6236.19427843414 8861.54466946867 3684.00324579209 3259.15450417194
"517" 8135.79640519153 8431.973405382 3272.07004511806 1739.91429337958
"518" 3773.83224491042 6504.89367126601 2697.11541957461 1363.0417163969
"519" 1742.51582497678 6468.02858548498 2798.06943701821 2570.36734674011
"520" 1291.38540801544 5839.95332658036 2418.36076299064 2059.56741003605
"521" 2956.43976447022 6138.83494514987 5526.89563084391 3926.29649029138
"522" 2535.44419888538 9704.90684361091 4348.97162203751 4142.16906241351
"523" 5769.15011598917 8148.37084036715 2767.30574180323 2728.30549599503
"524" 5215.78643825327 5035.41986988446 2628.97626653395 2847.50574096964
"525" 2618.51004560256 5358.95776584984 1017.10829514971 1054.61146071315
"526" 1325.44849045837 5098.4242867457 794.39531102909 841.559631129389
"527" 549.67764919542 4832.7464712319 442.677778050788 615.598041163449
"528" 407.004317647012 6192.403091273 309.817277274508 327.39404386575
"529" 755.046440037231 4149.92088631209 143.757712300607 280.713429361236
"530" 3618.80983894287 4503.94686506943 183.830885526154 121.35029459333
"531" 4858.8987564834 2664.81583381082 149.784845498434 34.6838975286369
"532" 3235.13202312636 2824.38488820853 335.235053215117 334.465847333911
"533" 1503.69984143477 2704.655878144 226.558632319317 245.491668751053
"534" 924.862450800226 2539.95519810185 309.610989020302 327.766850239355
"535" 266.573230101108 3022.23846687592 385.145924507711 305.757630638206
"536" 491.68684058456 3293.0369461938 445.851365455731 220.710275574845
"537" 2814.03596490212 965.605381281611 478.7444919031 416.664246329051
"538" 2797.74711555669 1942.67085883307 523.148448604069 627.55123859427
"539" 1679.38611081001 1039.9723240776 300.946897217082 349.473071685157
"540" 942.962771765519 1106.528836907 151.941606729168 241.005775088951
"541" 816.053418704675 1287.10200822316 546.930788688971 545.72062358714
"542" 1178.81773376685 976.702419302524 1015.65002516369 1043.1629142634
"543" 1580.8109535245 1099.79310831802 1059.91402822429 1144.07936328134
"544" 2515.5895263423 2960.01779244307 986.818223279248 1272.34306704145
"545" 2705.04103793212 894.002558573849 693.699024104522 856.834836001637
"546" 1143.38301679932 1292.03126892126 250.768522976152 293.551197957904
"547" 539.620175485887 1041.07563524593 173.539303909934 203.16524381694
"548" 249.158986598648 949.154573314004 218.371436920401 240.469026629279
"549" 1192.82584501307 1509.91679878911 713.030946557127 637.186937159627
"550" 796.65268423952 1344.36957058559 391.944859120645 518.467444717322
"551" 1588.19865795448 1272.26460599196 382.674098056054 407.483151022418
"552" 1533.59218304194 1271.9721785914 312.781658606143 417.789198321761
"553" 1770.42649770624 974.629136053909 535.219755393941 545.413390581763
"554" 1419.55210629432 972.226909081823 512.345236609524 437.376627257008
"555" 780.40961039773 920.321365042398 395.058124899436 410.533393309817
"556" 562.497865831256 571.182908021598 116.489882109817 131.589345366593
"557" 1473.44944042575 160.46607786164 418.447878946691 472.231484448326
"558" 1935.41660914326 128.916354425185 365.078664398208 335.55722853261
"559" 2131.42024467932 130.161350507674 382.828768676693 494.713008254848
"560" 1463.68860818784 104.792160667084 183.403465112679 181.240192841523
"561" 1488.42872025907 147.698367312708 667.535898930812 695.449135595998
"562" 656.745640492385 138.695861932567 377.298513450803 478.41133798485
"563" 414.265526028161 217.699220290545 217.236897874305 323.414355410156
"564" 1166.069988868 64.270836015494 372.631810661763 343.068370437835
"565" 1691.92999058228 67.8730968486241 317.053501832579 474.446933635084
"566" 1543.90625188915 89.6527803172033 60.7806524435963 103.12404743497
"567" 1160.70607333816 111.000935338411 84.0077442412128 127.556807294717
"568" 966.463221460421 301.432860041645 216.853976241383 242.357768710123
"569" 368.958373197059 195.903167312057 113.539935681174 157.651333392232
"570" 357.920530446779 175.013030391346 108.243701098255 88.4376785881868
"571" 1375.55116007643 167.999999655663 250.448742070241 317.814616602721
"572" 1709.27954245513 168.155112041996 179.268396850945 259.212394930646
"573" 1943.57955840584 234.429033237658 175.877701294866 196.566597106128
"574" 932.477185450286 96.1613747123193 215.522956755838 217.269936101033
"575" 651.475990518689 153.895140622444 272.456902284641 314.300547821133
"576" 610.708170502439 102.555289074937 541.378512323938 505.994201442214
"577" 2666.61361277402 65.360507322933 2010.38027886809 2051.98034828418
"578" 4016.08782858706 61.2973612075226 2025.9395005937 2770.18234704469
"579" 4937.70612084476 63.9998693669309 2435.96917734203 2846.22281176163
"580" 4829.45163450277 70.8980532362866 2106.15853577677 2566.06003586305
"581" 1372.35890534004 37.8282944717533 159.185600852719 209.823177659532
"582" 609.815735451001 54.0925750633215 116.857152073805 116.307002931842
"583" 289.589003754058 95.124508876998 184.174480649917 216.193951388935
"584" 247.82710233319 107.431454803437 229.185229958401 250.993326975606
"585" 1461.88235504646 120.454554248453 483.055542425641 509.43022283225
"586" 1549.93587856787 382.790064023542 484.379352762918 596.200030240865
"587" 2193.03749273718 666.855820180714 538.081745275879 713.429815302942
"588" 2225.98202754838 679.236974291007 460.339394488568 364.645237944433
"589" 1238.60278503052 676.001857052142 335.168357596383 326.829326044089
"590" 1447.53236656354 689.072050929516 629.833061726424 539.066733786692
"591" 1743.65853118425 738.65758151334 1305.61610405342 1059.46601885632
"592" 1709.77651556553 707.053794375256 864.320453004049 1165.15697040789
"593" 1492.48005206713 1167.66049732229 328.920816714098 404.771956102114
"594" 1734.88846122556 219.456504407103 201.983171854697 183.560828927865
"595" 1923.40011258864 234.891321864249 138.880682189392 147.83657647214
"596" 1937.98197360799 259.865459196873 532.654362133194 420.875389186982
"597" 1895.61786894862 262.963992607812 458.125259225182 447.531642980796
"598" 1651.76387779527 297.449947789759 206.04048766032 196.354032426681
"599" 1800.80462186788 316.652266914545 332.735540505611 294.614443637565
"600" 1901.912114506 185.33469571205 69.5563491831568 97.3496092318045
"601" 1682.13490025193 504.244543201824 80.369972120644 129.552722199207
"602" 1507.37443030802 512.158032656911 46.2832057618625 88.437490134414
"603" 1145.358139244 524.103132274433 57.3332430639416 49.5919293963351
"604" 1119.02433810991 755.293714345169 35.2375732908233 52.2325672118031
"605" 1530.42127793434 547.908188264025 26.9120152135181 13.8948060072711
"606" 1333.23986514506 551.832948151333 146.004509011214 73.7936298632855
"607" 1503.71084356446 730.590418441822 58.1924034596771 59.660637991125
"608" 1692.53612129767 483.922606351185 41.2396322579481 54.1450505564149
"609" 1625.99042372484 88.3072835334244 40.4932156017771 36.607730351869
"610" 1810.5576965745 205.079186804595 101.614167035156 50.9682822486608
"611" 895.437836958608 40.4640073015125 304.336161727374 282.161934808112
"612" 1479.9803262604 42.2142479128166 128.240779445064 128.712927622354
"613" 1850.53215366262 43.3457905889362 39.1979720421032 44.5660593367257
"614" 1605.26347748738 44.5609521255526 15.6442639777095 29.1843694411354
"615" 1650.42587766224 53.5328359983176 16.686813159504 15.00648464816
"616" 816.931413747868 32.1413199555763 180.037327725549 171.943202453593
"617" 901.992111637988 46.401912636357 221.748200379352 197.527335516044
"618" 1331.59917937422 12.4662151715746 152.369770984681 156.559877768803
"619" 787.914459381357 644.723778131333 236.233525479679 172.379830527893
"620" 1119.93572024481 1000.9148121875 168.448421632152 371.208447128922
"621" 1458.92979282332 1045.63313435737 243.997853064896 324.844739534917
"622" 1770.99301678454 1101.63335324677 181.062721016635 255.627325337766
"623" 1848.55269504486 1137.63648454935 100.906886072963 98.7645987844235
"624" 1897.58233539968 1078.77440210039 75.2263861084221 96.8637818821249
"625" 1868.80501959877 1139.95735883135 102.816801925705 63.9562176129398
"626" 1545.23851636285 311.323915025761 139.702748851823 185.310652669966
"627" 856.058327495527 733.508351221262 347.339731196776 319.162907775058
"628" 1276.75442316253 837.904673403188 302.972065140782 282.548338675459
"629" 1562.14771975252 615.86892372598 278.038714199156 318.214611303783
"630" 1926.84016511952 508.158981257737 283.361138783671 275.878010294588
"631" 2133.59980956945 455.430253518515 327.144637659683 375.457741538883
"632" 1788.10810579208 206.070696966627 44.2382144992659 47.7058295933161
"633" 824.966512170095 11344.2557907626 1745.23368371954 1818.07641766881
"634" 319.496968193518 23907.568625405 3356.06141623411 2883.94056445286
"635" 79.5764052408279 37324.767239701 4888.15440502997 4157.89354096145
"636" 11.5558585802151 50259.96316461 6375.88893066847 5188.80223127427
"637" 1.5154476943592 65341.8784236487 7687.08746094019 5984.66477644743
"638" 0.173989080070277 80137.2035275787 8889.40929228602 6661.98004383151
"639" 478.491850679783 76956.5397921964 8618.34692278166 5660.18749945888
"640" 512.621687532934 65438.4680192859 6896.0366447458 4605.96717220776
"641" 1027.79576251732 34473.4222992592 5417.04476963736 3712.71615484274
"642" 1286.11635104513 40824.9017934183 5057.88341767423 3750.95096906499
"643" 982.014596818077 39285.1515582909 3991.75409435948 2811.62713724251
"644" 1075.86363419851 40736.55091515 4551.75860029752 2962.84666977699
"645" 520.224484841206 41978.4247567662 11921.4573935314 13950.6219809525
"646" 622.037522066275 19982.1469606202 3171.366627842 1222.64689626636
"647" 900.26416818548 5355.60473183562 2071.12702330302 1751.65054324398
"648" 1431.45393034655 5334.06517501864 2791.7153285773 1793.2923480114
"649" 1711.1858093213 5376.08200215561 1426.60796432591 1829.83633183467
"650" 1512.82011147039 4029.23775168684 961.293799152932 613.297825422447
"651" 1381.93613510697 3576.34199648074 909.493599740775 136.528573161265
"652" 973.952819483769 3249.18882456918 1540.27512687697 1110.69455893903
"653" 619.083377727118 3852.58021928827 1653.17938813635 1529.15160691026
"654" 1739.37191008268 3044.51739390784 3236.2653941671 3203.98794284168
"655" 2479.37899753052 9385.88401012994 2718.89611475689 2891.11019010592
"656" 1960.24785456505 4922.78630477738 2012.20486671807 2089.84929615706
"657" 1243.16212771568 4944.62075206327 677.651609123752 654.113277895858
"658" 772.205390777604 5076.78391673993 625.353162201211 623.613683292588
"659" 2632.14964043684 5476.69794677473 1639.66232840084 1855.5181706461
"660" 1904.79601914237 3188.05776802597 1355.3012839993 1555.79466968478
"661" 2514.57488973568 750.626344966272 1799.3373692636 1979.25609168701
"662" 1662.31222325899 51.3813328789125 946.948267182054 877.360763395372
"663" 1722.77345912411 44.0784623866348 537.32744210962 719.716977554681
"664" 1740.650572227 103.325466385381 288.942517630783 251.392280960484
"665" 985.932212758712 102.943056005795 96.9932400446854 87.645925483897
"666" 1139.08555650183 141.511836071967 192.99564511122 256.092040465962
"667" 1024.17364164976 146.506833022536 163.901549554915 268.85970957748
"668" 1104.89696697789 149.645121386156 612.515011646213 769.640499611339
"669" 932.608399181652 1431.73400961108 794.949007530775 871.171184862153
"670" 1743.34876293475 302.142799031279 944.812791649406 1289.73699143809
"671" 1945.34871368824 561.517463563473 1046.38000601185 1384.00715734037
"672" 1229.5409496574 272.835370827803 582.816024082262 662.175898755961
"673" 1587.49120818806 132.430508040916 668.337938418596 1085.34433911434
"674" 1396.25731269593 169.727536458293 861.202424807898 920.848071491374
"675" 1389.73190424753 80.1059486375433 929.476666993525 951.130297328752
"676" 1769.37408434085 113.313417402851 1077.47037971488 1189.17067934587
"677" 1188.35341592605 1995.17531937296 364.330810839482 996.279012415077
"678" 1431.38548217757 348.164938984604 623.317392607325 714.589786500595
"679" 735.96084854809 407.356495683855 353.584637902906 383.49735112707
"680" 2029.63553569308 379.334706887589 1065.9544813345 1239.92304736504
"681" 2315.75745812693 395.187540341231 983.228357858253 1238.67640842373
"682" 330.472962802637 335.111346781504 216.368274982496 312.495672415468
"683" 702.400709701968 96.632953507548 151.234038519428 232.03001571967
"684" 1354.25750418975 93.3554770092177 741.23197223216 856.475428718628
"685" 1668.91988913466 114.92007430978 657.039831740861 815.871320499907
"686" 906.475662526883 114.953519776853 441.078039628335 519.575074007643
"687" 1290.40346102847 170.476015174502 437.464616604461 420.808469780914
"688" 1473.10229366984 483.077317113759 509.92983711224 656.579477334666
"689" 727.514979874788 250.506777281071 405.217274881809 516.158505167022
"690" 1150.77406959911 242.770744306535 336.77596842743 404.251434697157
"691" 1032.68329604405 353.017212835203 212.902576990347 342.02484550588
"692" 984.448234216392 191.86765744674 144.71029591538 197.849053681222
"693" 572.705947507533 196.775347032207 195.423078991183 244.071969887342
"694" 1458.87230473786 262.100511086381 564.683175790071 771.671074187739
"695" 998.378111234185 45.9695036609496 327.381531485231 370.037404328251
"696" 1708.10843730155 32.7681814073128 1149.69231388936 1230.54808979675
"697" 1204.90185712725 244.19846724961 621.551203405845 732.126541053005
"698" 1301.35223787424 2196.41001376599 841.115556667374 1167.70930103355
"699" 1716.22507852622 827.507379772264 975.684228389597 1339.04834584297
"700" 1346.46451194398 889.403208117773 621.371155583073 769.847742917113
"701" 1071.12395586087 758.353350505764 591.650082128513 757.714752659692
"702" 725.267536958708 830.465281823722 379.097288760759 446.637010791978
"703" 789.855091701179 669.947023122026 277.01464359895 330.120040228341
"704" 1051.03389402084 595.877167189455 642.503373281612 648.330633479868
"705" 1560.74426486552 38.8230947989596 650.181001790595 910.506549923431
"706" 1654.81481281097 132.880959412884 420.33743269389 571.247648373608
"707" 870.668148271215 188.50659851641 322.966486230346 468.030774435523
"708" 1730.37335771132 177.319589578873 859.510765783261 1077.09517187495
"709" 2617.84855251894 171.831024539297 1590.96045658329 1991.85943786084
"710" 7082.89700207861 174.580014982799 4325.15646305097 4811.5028467647
"711" 4039.30162177846 176.646013326015 2645.13825533255 3189.15473393808
"712" 3868.56116708927 167.690544690585 2161.94500075468 2928.48612467594
"713" 3186.93673883868 232.861779457609 1809.85656653047 2198.290911144
"714" 1602.25613385417 499.927340195964 701.187314368276 743.485126088156
"715" 1146.45853042781 74.8480235740918 441.671096383064 603.044498626737
"716" 1006.32309164329 77.824302776429 552.675220616623 749.695598513728
"717" 199.823992665998 82.868536621288 946.359020101324 1238.18802983266
"718" 1574.40633805585 110.614122709824 1726.88322885603 1951.23820303961
"719" 910.421570102412 104.284616129505 850.622514703958 894.128951102079
"720" 594.784884122426 2175.60645849263 1503.61910385648 1718.67937628827
"721" 4779.98816209294 8378.18916887773 6338.93916556991 6259.51843470653
"722" 5785.75440397124 13404.1965381545 6622.91030647745 6894.00272130469
"723" 16836.3250323814 27304.6559367288 17895.739975483 18194.2198706439
"724" 21046.6403466221 26719.2530072055 23635.5823558291 22629.8531278168
"725" 34151.2835614739 44321.992815269 39818.5141651364 39811.8173552289
"726" 25084.3729349503 47316.5605587085 28494.4528726425 28683.275134908
"727" 13008.6091415421 34581.6449078085 12973.0537385917 14201.9078703404
"728" 32285.2925904472 65390.2265428539 31490.0295251219 37954.2745412739
"729" 30020.3915879396 89032.1263890086 31494.6902350347 41003.8903301929
"730" 28266.4447297485 69443.885463314 23709.3032484562 31735.2751822476
"731" 26086.1947960487 104112.207213297 21590.8834831552 29408.5607497845
"732" 13132.8741520289 96972.4083786868 10130.9197514636 11794.1184569889
"733" 7692.75525827531 107711.643216967 5065.89735822062 10618.4803233214
"734" 3470.47672400964 124881.918956209 6367.98891388898 7251.32321326085
"735" 7630.47777405402 94803.641070083 6752.88035890864 14058.0588986542
"736" 12291.5146352293 91463.9858839527 5715.27561629069 4543.06246321315
"737" 12396.3026039638 95990.3343182565 11510.7330549269 7544.04443218019
"738" 10404.9788013809 98218.3035643084 10246.8776047106 3517.03447048941
"739" 16234.2085401074 158112.764002665 39260.6530744313 35226.5254244304
"740" 15651.3073616721 193695.948608511 31686.5745012287 38598.1233728181
"741" 13966.0324524479 237067.353327602 34435.1988763424 41574.8548936478
"742" 11869.9726312074 145916.164301318 28470.9553862009 23173.7302301094
"743" 4856.80387632218 145197.634590346 13813.3120866939 5642.3239438766
"744" 2343.44041718769 141253.912686354 11560.7632439529 8105.06739870015
"745" 1718.93805347545 140959.49166659 13573.7400724744 8290.56084433743
"746" 2186.55633471017 231052.42440064 8388.40148057983 8464.74471838567
"747" 8807.45878294015 195960.962641053 7529.62453023223 6412.41139558422
"748" 8113.90098428363 159102.501639795 4631.06655222579 2524.14363884787
"749" 5073.95192615831 107161.430718701 6501.50635770031 4310.53922190812
"750" 2397.37534568268 97704.1273039159 5691.02356641235 3667.60465473733
"751" 1056.65685106709 67035.2135787588 3503.52229408429 3301.15032596013
"752" 768.721475870766 71642.7297982486 2639.14318857915 2106.61640435626
"753" 1451.9542607758 67736.3311158241 2935.03930663191 2376.96993995354
"754" 4606.50422241846 56508.3843323824 2197.54460759263 1548.60146445188
"755" 3241.69792123067 64735.8573528094 2062.33151067012 2409.46607325552
"756" 12544.5171389557 140771.895622286 64963.2785969628 29453.2781474445
"757" 32432.5918595791 231975.873148471 100687.66554788 60863.1868469504
"758" 42987.1347559667 279238.743059134 128914.543556002 71201.3802408586
"759" 38039.2668545028 331766.103253408 109188.366754434 74153.8978080992
"760" 33001.101153555 341772.688591824 87763.4205078728 85022.4136600185
"761" 44138.3390356485 325294.932722158 81064.8981768911 64573.2458746342
"762" 28536.8273215784 382593.841743887 66309.7628371887 56294.3809567511
"763" 29123.2446277779 99902.1167390202 28102.5123793008 39714.8487885654
"764" 23512.8463695224 37944.8463470229 17296.74048466 25956.5063795663
"765" 20512.6235931114 25148.9977314141 13405.1235190538 21527.8509216321
"766" 28582.7979915103 23004.5982040107 17188.1858276858 21502.1031099494
"767" 26433.1234800447 60594.6116916604 18584.1394727891 29114.3039277343
"768" 22710.9196374003 45897.4907220481 13252.5246313392 18010.0477803968
"769" 25196.5066062545 69863.4266099982 27078.6940696408 24003.7495070722
"770" 41110.5093476964 78104.5319106497 27425.1174590586 17987.3800012642
"771" 41202.0568434621 88577.8140795346 23816.5675082268 12443.150004036
"772" 31861.7417437429 54764.2884235925 20145.5536770605 13648.9914515651
"773" 56139.4828528999 54135.5055065258 30347.7823471064 23971.1304144055
"774" 42086.75467137 38213.8074807729 27846.4765667521 16683.3885766328
"775" 40786.0070524385 37960.1984690438 24482.9443733666 16460.062024095
"776" 52580.473570567 51612.9898450519 40187.4879353261 31462.103529307
"777" 50947.3025260836 23293.4565911977 36734.0942928555 26730.4028829718
"778" 46341.120501784 26108.0451062821 39577.7043687971 9565.67114802168
"779" 33531.2946436098 41529.6095062313 40288.3188301003 12276.6699567925
"780" 25458.103594722 65426.5465232928 61412.3819195697 41524.4611308258
"781" 10627.8079219264 91084.333651032 48949.5039244184 31886.8259327269
"782" 18909.5629963787 72530.8242536852 44921.2125312097 29734.7972486188
"783" 22108.1768386439 82683.6976392696 33644.6894994919 18848.6853935325
"784" 19592.3523660257 74192.848550668 22641.3883368327 24405.510469994
"785" 62109.7017802164 56669.9799438972 18037.6691054082 36822.5189865487
"786" 80661.3679166651 56537.1055356342 31673.4461512485 33978.7595912513
"787" 104710.068962276 104877.583939305 63019.0456431448 56158.2785207396
"788" 95791.9320182031 85576.5625072042 69087.4746649872 64212.6373454103
"789" 107464.314894684 69869.1097775708 65862.87153822 70333.9588738134
"790" 95823.5810382951 71092.8595947933 71073.8781200457 61198.6537947614
"791" 79340.3018611221 88248.5621789169 72112.4881575292 49113.0894861021
"792" 82696.1657862418 10865.9438864747 45728.3113724282 33582.5251361231
"793" 158821.13703852 3269.27564520728 80903.1936035173 78645.0008019026
"794" 173901.023718517 6498.27406465459 88211.7589896868 70598.7814798805
"795" 162736.507977029 5082.43915430512 80198.1309510424 60565.2467533384
"796" 148763.89408683 15675.5516257363 101671.111791461 71736.5666199287
"797" 125206.50252979 21518.8849876755 77732.1180590107 67714.9504318059
"798" 64337.7260656398 22733.162989049 18329.9559024152 32616.748510147
"799" 56883.7649453338 26141.9262572053 31452.028339104 15781.3164834868
"800" 72565.9822046884 39757.3127981228 21478.9340901869 11660.483528848
